Sales Region;Sales Country;Vehicle Production Region;Vehicle Production Country;OEM Group;Brand;Make Model;Global Segment;Propulsion;Fast-Charging;Battery kWh;Cathode Chemistry;Cell Supplier;2009;2010;2011;2012;jan-13;feb-13;mar-13;apr-13;maj-13;jun-13;jul-13;aug-13;sep-13;okt-13;nov-13;dec-13;2013;jan-14;feb-14;mar-14;apr-14;maj-14;jun-14;jul-14;aug-14;sep-14;okt-14;nov-14;dec-14;2014;jan-15;feb-15;mar-15;apr-15;maj-15;jun-15;jul-15;aug-15;sep-15;okt-15;nov-15;dec-15;2015;jan-16;feb-16;mar-16;apr-16;maj-16;jun-16;jul-16;aug-16;sep-16;okt-16;nov-16;dec-16;2016;jan-17;feb-17;mar-17;apr-17;maj-17;jun-17;jul-17;aug-17;sep-17;okt-17;nov-17;dec-17;2017;jan-18;feb-18;mar-18;apr-18;maj-18;jun-18;jul-18;aug-18;sep-18;okt-18;nov-18;dec-18;2018;jan-19;feb-19;mar-19;apr-19;maj-19;jun-19;jul-19;aug-19;sep-19;okt-19;nov-19;dec-19;2019;jan-20;feb-20;mar-20;apr-20;maj-20;jun-20;jul-20;aug-20;sep-20;okt-20;2020;Cumulative Sales 
Europe;Spain;Americas;USA;Daimler AG;Mercedes-Benz;Mercedes GLE500e PHEV;SUV-E;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;5;3;5;4;6;5;5;11;9;15;10;78;4;2;3;3;4;4;3;3;6;2;;1;35;3;3;6;1;7;2;2;3;4;;;;31;;;;;;;;;;;;;0;;;;;;;;;;;0;144
Europe;Spain;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes S500e PHEV;Car-F;PHEV;NA;8,7;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;1;1;1;;1;;1;3;1;5;1;15;;1;1;1;;1;;;;2;;1;7;1;2;1;1;1;;;;;;;;6;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;28
Europe;Spain;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes S560e PHEV;Car-F;PHEV;NA;13,5;NMC;SK-Group;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;4;6;1;3;4;1;5;3;1;2;2;32;1;1;1;;2;2;4;1;1;;13;45
Europe;Spain;Europe;Germany;Daimler AG;Mercedes-Benz;Mercedes EQC 400 EV;SUV-D;BEV;CCS;80;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;17;3;7;5;4;6;5;47;10;24;19;3;5;9;17;6;22;;115;162
Europe;Spain;Europe;Spain;Daimler AG;Mercedes-Benz;Mercedes EQV EV;MPV-E;BEV;CCS;100;Unknown Li-Ion;Unknown;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;9;;9;9
Europe;Spain;Europe;Spain;Daimler AG;Mercedes-Benz;Mercedes eVito Tourer EV;MPV-E;BEV;NA;41,4;Zebra;FZ SoNick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;1;1;;;;;;;;;;;0;1
Europe;Spain;Europe;Spain;Daimler AG;Mercedes-Benz;Mercedes eVito Van EV;LCV;BEV;NA;41,4;Zebra;FZ SoNick;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;19;;;2;;4;10;20;2;57;1;;;2;1;;;71;;;75;132
Europe;Spain;Europe;U.K.;BMW Group;Mini;Mini Cooper SE EV;Car-B;BEV;CCS;32,6;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;6;6;26;56;13;2;29;40;79;48;65;;358;364
Europe;Spain;Europe;Netherlands;BMW Group;Mini;Mini Countryman PHEV;SUV-C;PHEV;NA;7,7 / 9,7;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;6;50;21;15;28;44;43;39;246;42;43;45;5;11;150;47;26;72;88;78;143;750;90;88;178;161;142;71;78;47;74;93;202;160;1384;74;108;39;8;32;114;139;40;54;;608;2988
Europe;Spain;Asia-Pacific;Japan;R-N-M Alliance;Mitsubishi;Mitsubishi I-Miev EV;Car-A;BEV;ChaDeMo;16;LTO;GS Yuasa;;;233;31;8;3;46;44;13;;;;6;2;20;;142;4;7;;; ;;;;;;;;11;;;;;1;;;;;;;;1;;1;;;;;;;;;;;1;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;419
Europe;Spain;Asia-Pacific;Japan;R-N-M Alliance;Mitsubishi;Mitsubishi Outlander PHEV;SUV-D;PHEV;ChaDeMo;12;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;;;;;20;21;27;10;20;41;50;35;224;4;9;23;27;32;33;29;22;88;46;19;57;389;28;18;80;144;68;41;21;37;58;17;22;21;555;35;19;41;47;45;27;60;121;76;80;50;118;719;102;53;55;86;70;86;83;98;108;151;148;117;1157;96;173;111;145;145;81;114;113;59;103;115;103;1358;106;113;38;;23;42;104;43;46;;515;4917
Europe;Spain;Europe;Spain;R-N-M Alliance;Nissan;Nissan e-NV200 EV;LCV;BEV;ChaDeMo;24 / 40;NMC;AESC;;;;;;;;;;;;;;;;;0;;;;;;;6;33;33;33;33;46;184;14;29;10;30;8;20;29;9;10;24;24;50;257;11;24;64;21;28;10;25;6;28;25;21;45;308;12;9;49;20;23;19;26;25;61;47;26;13;330;35;12;12;39;29;37;19;25;24;41;64;40;377;45;37;46;28;31;48;23;13;33;40;25;15;384;39;25;24;2;11;18;19;14;41;;193;2033
Europe;Spain;Europe;Spain;R-N-M Alliance;Nissan;Nissan e-NV200 Evalia EV;MPV-C;BEV;ChaDeMo;24 / 40;NMC;AESC;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;12;14;24;28;99;11;22;13;7;19;20;28;297;19;22;9;2;9;11;11;5;22;;110;407
Europe;Spain;Europe;U.K.;R-N-M Alliance;Nissan;Nissan Leaf EV;Car-C;BEV;ChaDeMo;24 / 30;LMO;AESC;;;59;154;2;3;2;36;26;29;37;8;20;89;10;1;263;;2;18;29;67;22;30;21;68;73;64;71;465;14;11;96;27;10;32;31;11;30;48;17;17;344;62;46;90;54;30;45;61;16;32;58;19;32;545;12;35;89;26;48;68;47;71;61;37;15;21;530;37;10;;;;;;;;;;;47;;;;;;;;;;;;;0;;;;;;;;;;;0;2407
Europe;Spain;Europe;U.K.;R-N-M Alliance;Nissan;Nissan Leaf EV;Car-C;BEV;ChaDeMo;40 / 62;NMC;AESC;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;34;91;148;48;64;85;61;138;149;182;204;1204;151;134;278;135;208;129;76;37;105;82;88;87;1510;141;92;77;2;34;29;54;33;119;;581;3295
Europe;Spain;Europe;Spain;PSA Group;Opel / Vauxhall;Opel/Vxh. Corsa EV;Car-B;BEV;CCS;50;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;16;95;6;1;8;31;46;24;35;;262;262
Europe;Spain;Americas;USA;GM;Opel / Vauxhall;Opel / Vxh Ampera EREV;Car-C;PHEV;NA;16 - 17,1;NMC;LG Chem;;;;33;3;;;1;;1;;;;;;1;6;2;1;;;;;;;;;;;3;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;42
Europe;Spain;Europe;Germany;PSA Group;Opel / Vauxhall;Opel/Vxh. Grandland X PHEV;SUV-C;PHEV;NA;13,2;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;107;62;7;4;11;36;50;21;63;;361;361
Europe;Spain;Asia-Pacific;Japan;PSA Group;Peugeot;Peugeot iOn EV;Car-A;BEV;ChaDeMo;16;LTO;GS Yuasa;;;125;73;;;3;;;;;1;;2;60;7;73;;;;;;;;;;;;;0;;;;;;;;;1;;1;2;4;1;;;;1;1;10;;1;;3;;17;;5;6;5;1;;4;1;;2;;5;29;13;5;2;;1;;3;3;;;1;1;29;2;4;2;3;3;1;1;;2;4;2;;24;3;6;;;;1;2;4;6;;22;396
Europe;Spain;Europe;France;PSA Group;Peugeot;Peugeot e-208 EV;Car-B;BEV;CCS;50;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;231;227;27;1;15;45;255;77;57;;935;935
Europe;Spain;Europe;France;PSA Group;Peugeot;Peugeot e-2008 EV;SUV-B;BEV;CCS;50;NMC;CATL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;20;5;;50;71;99;40;64;;349;349
Europe;Spain;Europe;France;PSA Group;Peugeot;Peugeot 508 PHEV;Car-D;PHEV;NA;13,2;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;8;;8;130;81;10;;7;34;43;10;86;;401;409
Europe;Spain;Europe;France;PSA Group;Peugeot;Peugeot 3008 PHEV;SUV-C;PHEV;NA;13,2;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;7;1;8;191;127;31;11;42;113;132;50;56;;753;761
Europe;Spain;Europe;Spain;PSA Group;Peugeot;Peugeot Partner EV;LCV;BEV;ChaDeMo;22,5;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;2;1;7;;;3;;;13;;;3;9;4;1;12;3;4;2;8;1;47;13;2;2;6;9;;1;3;9;31;1;25;102;29;11;13;38;3;21;3;4;15;18;4;;159;5;4;8;8;2;2;10;3;2;2;;2;48;15;3;1;;;3;4;9;24;;59;428
Europe;Spain;Europe;Spain;PSA Group;Peugeot;Peugeot Partner Tepee EV;MPV-C;BEV;ChaDeMo;22,5;LMO;GS Yuasa;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;6;3;3;4;3;1;8;3;1;1;;;33;4;5;1;;1;2;;2;4;;19;52
Europe;Spain;Europe;Germany;VW Group;Porsche;Porsche 918 PHEV;SS;PHEV;Optional;6,8;NMC;Panasonic-Sanyo;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;1;;;1;;1;;;;;;3;;;;;;;;1;;;;;1;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;4
Europe;Spain;Europe;Germany;VW Group;Porsche;Porsche Taycan EV;Car-F;BEV;CCS;93 / 79;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;15;4;14;22;18;17;19;;125;125
Europe;Spain;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;10,8;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;2;4;2;4;6;5;9;3;8;8;8;3;62;7;1;7;3;9;1;;8;9;7;5;6;63;1;5;9;5;10;7;9;1;3;3;3;3;59;3;;;;;;;;;;;;3;;;;;;;;;;;;;0;;;;;;;;;;;0;187
Europe;Spain;Europe;Slovakia;VW Group;Porsche;Porsche Cayenne PHEV;SUV-E;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;115;11;11;6;5;148;1;1;;;;;;;48;114;98;108;370;43;51;20;5;28;39;76;53;35;;350;868
Europe;Spain;Europe;Germany;VW Group;Porsche;Porsche Panamera PHEV;Car-F;PHEV;NA;9,4;NMC;Panasonic-Sanyo;;;;;;;;;;;;;5;;7;2;14;7;1;2;1;4;;2;;1;;;;18;2;2;2;1;5;2;1;1;1;1;;;18;2;;;;2;;;;;;;;4;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;54
Europe;Spain;Europe;Germany;VW Group;Porsche;Porsche Panamera PHEV;Car-F;PHEV;NA;14,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;2;43;20;20;30;11;25;22;173;23;20;31;28;19;25;17;50;5;7;3;5;233;7;3;11;27;29;22;21;19;15;18;9;33;214;12;17;8;;7;12;9;5;4;;74;694
Europe;Spain;Europe;Turkey;R-N-M Alliance;Renault;Renault Fluence EV;Car-C;BEV;NA;22;LMO;LG Chem;;;23;77;1;;;1;1;;;;35;;80;10;128;;1;;;1;;11;;1;4;;;18;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;246
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Kangoo EV;LCV;BEV;NA;22;LMO;AESC;;;24;176;1;;;;;;;;6;;60;5;72;;;;20;20;20;20;20;20;11;3;30;164;2;8;8;2;13;13;63;20;25;19;18;76;267;15;24;20;34;23;46;38;22;34;47;4;22;329;4;27;17;16;33;26;7;;;;;;130;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;1162
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Kangoo EV;LCV;BEV;NA;33;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;29;16;52;21;51;169;65;55;82;30;24;29;34;47;80;74;83;147;750;22;54;50;26;85;105;65;95;68;119;57;41;787;93;51;21;2;31;54;78;32;181;;543;2249
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Master EV;LCV;BEV;NA;33;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;4;;;1;2;;;2;;1;;4;14;1;;1;;;5;;;;;7;21
Europe;Spain;Europe;Spain;R-N-M Alliance;Renault;Renault Twizy EV;QC;BEV;NA;6,1;LMO;LG Chem;;;;943;12;17;10;15;28;30;18;8;11;39;3;4;195;12;6;4;6;20;10;52;16;10;29;21;16;202;9;7;15;5;12;23;17;4;12;32;12;28;176;7;5;13;9;12;6;7;6;10;7;;14;96;8;3;13;4;9;13;10;5;2;2;11;22;102;10;7;17;14;14;18;7;5;11;13;8;7;131;10;5;13;8;7;11;8;4;7;2;12;38;125;7;10;2;;1;9;10;8;4;;51;2021
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Zoe EV;Car-B;BEV;CCS;53,3;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;380;317;95;6;45;118;159;160;251;;1531;1531
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Zoe EV;Car-B;BEV;Type-2 AC;22 / 41;NMC;LG Chem;;;;;;;;21;43;33;17;7;18;41;1;1;182;1;;3;9;11;20;41;9;35;71;49;40;289;6;1;12;11;5;15;27;39;51;61;49;35;312;11;15;49;42;42;27;26;17;28;57;34;98;446;53;67;89;29;33;68;19;58;64;554;127;168;1329;104;108;150;95;74;68;106;39;36;111;236;291;1418;55;85;56;82;115;158;123;70;52;152;66;37;1051;17;;;;;;;;;;17;5044
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Zoe EV;LCV;BEV;CCS;53,3;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;1;;;;;;;8;;;9;9
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Zoe EV;LCV;BEV;Type-2 AC;22 / 41;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;4;;1;1;1;;;;4;5;;16;2;1;5;;10;3;2;;2;1;3;29;58;;;;;;;;;;;0;74
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Captur PHEV;SUV-B;PHEV;NA;9,8;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;152;37;74;;267;267
Europe;Spain;Europe;France;R-N-M Alliance;Renault;Renault Megane PHEV;Car-C;PHEV;NA;9,8;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;35;;35;35
Europe;Spain;Asia-Pacific;China;SAIC;Maxus;SAIC Maxus EV80;LCV;BEV;CCS;53 / 72;LFP;CITIC MGL;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;10;;1;;1;;;12;1;;;;;;5;;;;6;18
Europe;Spain;Europe;Slovakia;VW Group;Seat;Seat e-Mii EV;Car-A;BEV;CCS;36,8;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;30;;;30;100;74;43;;13;31;149;106;107;;623;653
Europe;Spain;Europe;Spain;VW Group;Seat;Seat Leon PHEV;Car-C;PHEV;NA;13,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;2;;;;;1;3;22;;28;28
Europe;Spain;Europe;Germany;VW Group;Seat;Seat Tarraco PHEV;SUV-D;PHEV;NA;13,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;1;;;1;2;;1;;;;;;;;;1;3
Europe;Spain;Europe;Slovakia;VW Group;Skoda;Skoda Citigo-e EV;Car-A;BEV;CCS;36,8;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;11;19;5;;4;5;22;31;63;;160;160
Europe;Spain;Europe;Czech Rep.;VW Group;Skoda;Skoda Superb PHEV;Car-D;PHEV;NA;13,1;NMC;Samsung SDI;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;1;9;4;1;3;9;10;3;8;;48;48
Europe;Spain;Europe;Slovenia;Daimler AG;Smart;Smart Forfour EV;Car-A;BEV;NA;17,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;4;11;29;42;17;6;4;113;26;51;33;25;33;27;24;16;41;38;37;340;691;50;68;64;36;50;67;36;23;25;24;150;173;766;23;57;33;6;14;32;29;18;38;;250;1820
Europe;Spain;Europe;France;Daimler AG;Smart;Smart Fortwo EV;Car-A;BEV;NA;17,6;NMC;LG Chem;;;3;10;;5;1;6;1;;;4;2;10;20;8;57;2;3;1;3;1;5;1;5;5;5;4;;35;;3;5;;12;3;11;1;1;199;153;;388;;3;35;51;64;;;1;;;;;154;;;;;;17;45;53;108;92;37;66;418;66;39;36;48;61;51;22;12;53;48;60;255;751;34;78;50;30;100;53;28;22;41;40;59;148;683;117;44;25;31;9;31;55;28;43;;383;2882
Europe;Spain;Europe;Japan;Suzuki;Suzuki;Suzuki Across PHEV;SUV-C;PHEV;NA;18,1;NMC;Panasonic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;11;;11;11
Europe;Spain;Americas;USA;Tesla Inc.;Tesla;Tesla Model 3;Car-D;BEV;SC & CCS;80 / 62;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;1;199;396;52;122;281;87;63;228;26;69;164;1688;18;111;222;20;36;31;4;152;267;;861;2549
Europe;Spain;Americas;USA;Tesla Inc.;Tesla;Tesla Model S;Car-E;BEV;Tesla SC;60/75/85/90/100;NCA;Panasonic;;;;;;;;;;;;;;;;1;1;3;1;2;3;3;;1;1;;;;1;15;1;1;1;3;;;2;;;;1;1;10;3;3;;6;2;;1;2;3;3;1;22;46;;14;33;11;13;27;27;3;23;18;17;39;225;4;13;30;16;7;25;8;7;16;13;10;17;166;7;16;7;5;14;39;20;17;14;6;7;23;175;5;5;21;3;5;14;1;5;23;;82;720
Europe;Spain;Americas;USA;Tesla Inc.;Tesla;Tesla Model X;SUV-E;BEV;Tesla SC;60/75/90/100;NCA;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;5;3;1;9;2;9;5;5;13;29;11;13;28;15;15;17;162;2;7;32;15;15;18;6;9;21;7;11;17;160;7;5;11;11;16;32;20;19;19;8;11;29;188;9;7;17;3;9;17;5;1;36;;104;623
Europe;Spain;Americas;USA;Tesla Inc.;Tesla;Tesla Roadster;SS;BEV;NA;53;LCO;LG Chem;;;;1;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;1
Europe;Spain;Europe;Norway;Other;Think;Think City EV;Car-A;BEV;NA;23;Zebra;EnerDEL;1;39;23;30;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;93
Europe;Spain;Asia-Pacific;Japan;Toyota Motor Corp.;Toyota;Toyota Prius Gen-1 PHEV;Car-C;PHEV;NA;4,4;NMC;Panasonic;;;;58;5;5;6;7;;4;6;1;;3;1;13;51;;4;1;1;;1;1;;1;4;2;;15;;1;1;1;;1;;;3;;;1;8;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;132
Europe;Spain;Asia-Pacific;Japan;Toyota Motor Corp.;Toyota;Toyota Prius Gen-2 PHEV;Car-C;PHEV;NA;8,8;NMC;Panasonic;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;0;0
Europe;Spain;Asia-Pacific;Japan;Toyota Motor Corp.;Toyota;Toyota Mirai FCEV;Car-E;FCEV;NA;1,6;NiMH;Panasonic;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;1;;1;;;;;;;;;;;0;1
Europe;Spain;Europe;Belgium;Geely-Volvo Cars;Volvo;Volvo XC40 PHEV;SUV-C;PHEV;NA;10,7;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;2;2;10;39;23;;44;128;172;61;102;;579;581
Europe;Spain;Europe;Sweden;Geely-Volvo Cars;Volvo;Volvo XC90 PHEV;SUV-E;PHEV;NA;9,2 / 11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;11;7;4;7;22;32;14;4;6;2;7;12;128;14;7;7;6;11;18;14;8;14;6;9;29;143;8;10;12;4;4;27;29;8;15;20;23;47;207;48;42;43;29;13;26;62;30;38;59;40;51;481;25;17;14;;17;53;64;6;28;;224;1183
Europe;Spain;Europe;Sweden;Geely-Volvo Cars;Volvo;Volvo XC60 PHEV;SUV-D;PHEV;NA;10,4 / 11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;1;6;1;;;7;35;50;9;17;5;10;5;15;16;5;38;37;36;48;241;48;41;79;34;23;10;6;31;76;55;42;56;501;46;50;35;;13;91;97;62;171;;565;1357
Europe;Spain;Americas;USA;Geely-Volvo Cars;Volvo;Volvo S60 PHEV;Car-D;PHEV;NA;11,6;NMC;LG Chem;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;;;1;6;;2;7;16;3;1;;;1;;1;1;;;7;23
Europe;Spain;Asia-Pacific;China;Geely-Volvo Cars;Volvo;Volvo S90 PHEV;Car-E;PHEV;NA;9,2;NMC;CATL;;;;;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;;;;;;;0;;;;;;;3;1;;;4;4;12;1;1;2;3;1;2;;1;1;4;1;16;33;1;1;2;2;2;3;14;2;5;10;3;7;52;1;;;;;1;1;1;1;;5;102
